,0,1,2
2482,-5.0,-25.0,10.0
2483,-5.0,-24.0,-10.0
2484,-5.0,-24.0,10.0
2485,-5.0,-23.0,-10.0
2486,-5.0,-23.0,10.0
2487,-5.0,-22.0,-10.0
2488,-5.0,-22.0,10.0
2489,-5.0,-21.0,-10.0
2490,-5.0,-21.0,10.0
2491,-5.0,-20.0,-10.0
2492,-5.0,-20.0,10.0
2493,-5.0,-19.0,-10.0
2494,-5.0,-19.0,10.0
2495,-5.0,-18.0,-10.0
2496,-5.0,-18.0,10.0
2497,-5.0,-17.0,-10.0
2498,-5.0,-17.0,10.0
2499,-5.0,-16.0,-10.0
2500,-5.0,-16.0,10.0
2501,-5.0,-15.0,-10.0
2502,-5.0,-15.0,10.0
2503,-5.0,-14.0,-10.0
2504,-5.0,-14.0,10.0
2505,-5.0,-13.0,-10.0
2506,-5.0,-13.0,10.0
2507,-5.0,-12.0,-10.0
2508,-5.0,-12.0,10.0
2509,-5.0,-11.0,-10.0
2510,-5.0,-11.0,10.0
2511,-5.0,-10.0,-10.0
2512,-5.0,-10.0,10.0
2513,-5.0,-9.0,-10.0
2514,-5.0,-9.0,10.0
2515,-5.0,-8.0,-10.0
2516,-5.0,-8.0,10.0
2517,-5.0,-7.0,-10.0
2518,-5.0,-7.0,10.0
2519,-5.0,-6.0,-10.0
2520,-5.0,-6.0,10.0
2521,-5.0,-5.0,-10.0
2522,-5.0,-5.0,10.0
2523,-5.0,-4.0,-10.0
2524,-5.0,-4.0,10.0
2525,-5.0,-3.0,-10.0
2526,-5.0,-3.0,10.0
2527,-5.0,-2.0,-10.0
2528,-5.0,-2.0,10.0
2529,-5.0,-1.0,-10.0
2530,-5.0,-1.0,10.0
2531,-5.0,0.0,-10.0
2532,-5.0,0.0,10.0
2533,-5.0,1.0,-10.0
2534,-5.0,1.0,10.0
2535,-5.0,2.0,-10.0
2536,-5.0,2.0,10.0
2537,-5.0,3.0,-10.0
2538,-5.0,3.0,10.0
2539,-5.0,4.0,-10.0
2540,-5.0,4.0,10.0
2541,-5.0,5.0,-10.0
2542,-5.0,5.0,10.0
2543,-5.0,6.0,-10.0
2544,-5.0,6.0,10.0
2545,-5.0,7.0,-10.0
2546,-5.0,7.0,10.0
2547,-5.0,8.0,-10.0
2548,-5.0,8.0,10.0
2549,-5.0,9.0,-10.0
2550,-5.0,9.0,10.0
2551,-5.0,10.0,-10.0
2552,-5.0,10.0,10.0
2553,-5.0,11.0,-10.0
2554,-5.0,11.0,10.0
2555,-5.0,12.0,-10.0
2556,-5.0,12.0,10.0
2557,-5.0,13.0,-10.0
2558,-5.0,13.0,10.0
2559,-5.0,14.0,-10.0
2560,-5.0,14.0,10.0
2561,-5.0,15.0,-10.0
2562,-5.0,15.0,10.0
2563,-5.0,16.0,-10.0
2564,-5.0,16.0,10.0
2565,-5.0,17.0,-10.0
2566,-5.0,17.0,10.0
2567,-5.0,18.0,-10.0
2568,-5.0,18.0,10.0
2569,-5.0,19.0,-10.0
2570,-5.0,19.0,10.0
2571,-5.0,20.0,-10.0
2572,-5.0,20.0,10.0
2573,-5.0,21.0,-10.0
2574,-5.0,21.0,10.0
2575,-5.0,22.0,-10.0
2576,-5.0,22.0,10.0
2577,-5.0,23.0,-10.0
2578,-5.0,23.0,10.0
2579,-5.0,24.0,-10.0
2580,-5.0,24.0,10.0
2581,-5.0,25.0,-10.0
2582,-5.0,25.0,10.0
2583,-4.0,-25.0,-10.0
2584,-4.0,-25.0,10.0
2585,-4.0,-24.0,-10.0
2586,-4.0,-24.0,10.0
2587,-4.0,-23.0,-10.0
2588,-4.0,-23.0,10.0
2589,-4.0,-22.0,-10.0
2590,-4.0,-22.0,10.0
2591,-4.0,-21.0,-10.0
2592,-4.0,-21.0,10.0
2593,-4.0,-20.0,-10.0
2594,-4.0,-20.0,10.0
2595,-4.0,-19.0,-10.0
2596,-4.0,-19.0,10.0
2597,-4.0,-18.0,-10.0
2598,-4.0,-18.0,10.0
2599,-4.0,-17.0,-10.0
2600,-4.0,-17.0,10.0
2601,-4.0,-16.0,-10.0
2602,-4.0,-16.0,10.0
2603,-4.0,-15.0,-10.0
2604,-4.0,-15.0,10.0
2605,-4.0,-14.0,-10.0
2606,-4.0,-14.0,10.0
2607,-4.0,-13.0,-10.0
2608,-4.0,-13.0,10.0
2609,-4.0,-12.0,-10.0
2610,-4.0,-12.0,10.0
2611,-4.0,-11.0,-10.0
2612,-4.0,-11.0,10.0
2613,-4.0,-10.0,-10.0
2614,-4.0,-10.0,10.0
2615,-4.0,-9.0,-10.0
2616,-4.0,-9.0,10.0
2617,-4.0,-8.0,-10.0
2618,-4.0,-8.0,10.0
2619,-4.0,-7.0,-10.0
2620,-4.0,-7.0,10.0
2621,-4.0,-6.0,-10.0
2622,-4.0,-6.0,10.0
2623,-4.0,-5.0,-10.0
2624,-4.0,-5.0,10.0
2625,-4.0,-4.0,-10.0
2626,-4.0,-4.0,10.0
2627,-4.0,-3.0,-10.0
2628,-4.0,-3.0,10.0
2629,-4.0,-2.0,-10.0
2630,-4.0,-2.0,10.0
2631,-4.0,-1.0,-10.0
2632,-4.0,-1.0,10.0
2633,-4.0,0.0,-10.0
2634,-4.0,0.0,10.0
2635,-4.0,1.0,-10.0
2636,-4.0,1.0,10.0
2637,-4.0,2.0,-10.0
2638,-4.0,2.0,10.0
2639,-4.0,3.0,-10.0
2640,-4.0,3.0,10.0
2641,-4.0,4.0,-10.0
2642,-4.0,4.0,10.0
2643,-4.0,5.0,-10.0
2644,-4.0,5.0,10.0
2645,-4.0,6.0,-10.0
2646,-4.0,6.0,10.0
2647,-4.0,7.0,-10.0
2648,-4.0,7.0,10.0
2649,-4.0,8.0,-10.0
2650,-4.0,8.0,10.0
2651,-4.0,9.0,-10.0
2652,-4.0,9.0,10.0
2653,-4.0,10.0,-10.0
2654,-4.0,10.0,10.0
2655,-4.0,11.0,-10.0
2656,-4.0,11.0,10.0
2657,-4.0,12.0,-10.0
2658,-4.0,12.0,10.0
2659,-4.0,13.0,-10.0
2660,-4.0,13.0,10.0
2661,-4.0,14.0,-10.0
2662,-4.0,14.0,10.0
2663,-4.0,15.0,-10.0
2664,-4.0,15.0,10.0
2665,-4.0,16.0,-10.0
2666,-4.0,16.0,10.0
2667,-4.0,17.0,-10.0
2668,-4.0,17.0,10.0
2669,-4.0,18.0,-10.0
2670,-4.0,18.0,10.0
2671,-4.0,19.0,-10.0
2672,-4.0,19.0,10.0
2673,-4.0,20.0,-10.0
2674,-4.0,20.0,10.0
2675,-4.0,21.0,-10.0
2676,-4.0,21.0,10.0
2677,-4.0,22.0,-10.0
2678,-4.0,22.0,10.0
2679,-4.0,23.0,-10.0
2680,-4.0,23.0,10.0
2681,-4.0,24.0,-10.0
2682,-4.0,24.0,10.0
2683,-4.0,25.0,-10.0
2684,-4.0,25.0,10.0
2685,-3.0,-25.0,-10.0
2686,-3.0,-25.0,10.0
2687,-3.0,-24.0,-10.0
2688,-3.0,-24.0,10.0
2689,-3.0,-23.0,-10.0
2690,-3.0,-23.0,10.0
2691,-3.0,-22.0,-10.0
2692,-3.0,-22.0,10.0
2693,-3.0,-21.0,-10.0
2694,-3.0,-21.0,10.0
2695,-3.0,-20.0,-10.0
2696,-3.0,-20.0,10.0
2697,-3.0,-19.0,-10.0
2698,-3.0,-19.0,10.0
2699,-3.0,-18.0,-10.0
2700,-3.0,-18.0,10.0
2701,-3.0,-17.0,-10.0
2702,-3.0,-17.0,10.0
2703,-3.0,-16.0,-10.0
2704,-3.0,-16.0,10.0
2705,-3.0,-15.0,-10.0
2706,-3.0,-15.0,10.0
2707,-3.0,-14.0,-10.0
2708,-3.0,-14.0,10.0
2709,-3.0,-13.0,-10.0
2710,-3.0,-13.0,10.0
2711,-3.0,-12.0,-10.0
2712,-3.0,-12.0,10.0
2713,-3.0,-11.0,-10.0
2714,-3.0,-11.0,10.0
2715,-3.0,-10.0,-10.0
2716,-3.0,-10.0,10.0
2717,-3.0,-9.0,-10.0
2718,-3.0,-9.0,10.0
2719,-3.0,-8.0,-10.0
2720,-3.0,-8.0,10.0
2721,-3.0,-7.0,-10.0
2722,-3.0,-7.0,10.0
2723,-3.0,-6.0,-10.0
2724,-3.0,-6.0,10.0
2725,-3.0,-5.0,-10.0
2726,-3.0,-5.0,10.0
2727,-3.0,-4.0,-10.0
2728,-3.0,-4.0,10.0
2729,-3.0,-3.0,-10.0
2730,-3.0,-3.0,10.0
2731,-3.0,-2.0,-10.0
2732,-3.0,-2.0,10.0
2733,-3.0,-1.0,-10.0
2734,-3.0,-1.0,10.0
2735,-3.0,0.0,-10.0
2736,-3.0,0.0,10.0
2737,-3.0,1.0,-10.0
2738,-3.0,1.0,10.0
2739,-3.0,2.0,-10.0
2740,-3.0,2.0,10.0
2741,-3.0,3.0,-10.0
2742,-3.0,3.0,10.0
2743,-3.0,4.0,-10.0
2744,-3.0,4.0,10.0
2745,-3.0,5.0,-10.0
2746,-3.0,5.0,10.0
2747,-3.0,6.0,-10.0
2748,-3.0,6.0,10.0
2749,-3.0,7.0,-10.0
2750,-3.0,7.0,10.0
2751,-3.0,8.0,-10.0
2752,-3.0,8.0,10.0
2753,-3.0,9.0,-10.0
2754,-3.0,9.0,10.0
2755,-3.0,10.0,-10.0
2756,-3.0,10.0,10.0
2757,-3.0,11.0,-10.0
2758,-3.0,11.0,10.0
2759,-3.0,12.0,-10.0
2760,-3.0,12.0,10.0
2761,-3.0,13.0,-10.0
2762,-3.0,13.0,10.0
2763,-3.0,14.0,-10.0
2764,-3.0,14.0,10.0
2765,-3.0,15.0,-10.0
2766,-3.0,15.0,10.0
2767,-3.0,16.0,-10.0
2768,-3.0,16.0,10.0
2769,-3.0,17.0,-10.0
2770,-3.0,17.0,10.0
2771,-3.0,18.0,-10.0
2772,-3.0,18.0,10.0
2773,-3.0,19.0,-10.0
2774,-3.0,19.0,10.0
2775,-3.0,20.0,-10.0
2776,-3.0,20.0,10.0
2777,-3.0,21.0,-10.0
2778,-3.0,21.0,10.0
2779,-3.0,22.0,-10.0
2780,-3.0,22.0,10.0
2781,-3.0,23.0,-10.0
2782,-3.0,23.0,10.0
2783,-3.0,24.0,-10.0
2784,-3.0,24.0,10.0
2785,-3.0,25.0,-10.0
2786,-3.0,25.0,10.0
2787,-2.0,-25.0,-10.0
2788,-2.0,-25.0,10.0
2789,-2.0,-24.0,-10.0
2790,-2.0,-24.0,10.0
2791,-2.0,-23.0,-10.0
2792,-2.0,-23.0,10.0
2793,-2.0,-22.0,-10.0
2794,-2.0,-22.0,10.0
2795,-2.0,-21.0,-10.0
2796,-2.0,-21.0,10.0
2797,-2.0,-20.0,-10.0
2798,-2.0,-20.0,10.0
2799,-2.0,-19.0,-10.0
2800,-2.0,-19.0,10.0
2801,-2.0,-18.0,-10.0
2802,-2.0,-18.0,10.0
2803,-2.0,-17.0,-10.0
2804,-2.0,-17.0,10.0
2805,-2.0,-16.0,-10.0
2806,-2.0,-16.0,10.0
2807,-2.0,-15.0,-10.0
2808,-2.0,-15.0,10.0
2809,-2.0,-14.0,-10.0
2810,-2.0,-14.0,10.0
2811,-2.0,-13.0,-10.0
2812,-2.0,-13.0,10.0
2813,-2.0,-12.0,-10.0
2814,-2.0,-12.0,10.0
2815,-2.0,-11.0,-10.0
2816,-2.0,-11.0,10.0
2817,-2.0,-10.0,-10.0
2818,-2.0,-10.0,10.0
2819,-2.0,-9.0,-10.0
2820,-2.0,-9.0,10.0
2821,-2.0,-8.0,-10.0
2822,-2.0,-8.0,10.0
2823,-2.0,-7.0,-10.0
2824,-2.0,-7.0,10.0
2825,-2.0,-6.0,-10.0
2826,-2.0,-6.0,10.0
2827,-2.0,-5.0,-10.0
2828,-2.0,-5.0,10.0
2829,-2.0,-4.0,-10.0
2830,-2.0,-4.0,10.0
2831,-2.0,-3.0,-10.0
2832,-2.0,-3.0,10.0
2833,-2.0,-2.0,-10.0
2834,-2.0,-2.0,10.0
2835,-2.0,2.0,-10.0
2836,-2.0,2.0,10.0
2837,-2.0,3.0,-10.0
2838,-2.0,3.0,10.0
2839,-2.0,4.0,-10.0
2840,-2.0,4.0,10.0
2841,-2.0,5.0,-10.0
2842,-2.0,5.0,10.0
2843,-2.0,6.0,-10.0
2844,-2.0,6.0,10.0
2845,-2.0,7.0,-10.0
2846,-2.0,7.0,10.0
2847,-2.0,8.0,-10.0
2848,-2.0,8.0,10.0
2849,-2.0,9.0,-10.0
2850,-2.0,9.0,10.0
2851,-2.0,10.0,-10.0
2852,-2.0,10.0,10.0
2853,-2.0,11.0,-10.0
2854,-2.0,11.0,10.0
2855,-2.0,12.0,-10.0
2856,-2.0,12.0,10.0
2857,-2.0,13.0,-10.0
2858,-2.0,13.0,10.0
2859,-2.0,14.0,-10.0
2860,-2.0,14.0,10.0
2861,-2.0,15.0,-10.0
2862,-2.0,15.0,10.0
2863,-2.0,16.0,-10.0
2864,-2.0,16.0,10.0
2865,-2.0,17.0,-10.0
2866,-2.0,17.0,10.0
2867,-2.0,18.0,-10.0
2868,-2.0,18.0,10.0
2869,-2.0,19.0,-10.0
2870,-2.0,19.0,10.0
2871,-2.0,20.0,-10.0
2872,-2.0,20.0,10.0
2873,-2.0,21.0,-10.0
2874,-2.0,21.0,10.0
2875,-2.0,22.0,-10.0
2876,-2.0,22.0,10.0
2877,-2.0,23.0,-10.0
2878,-2.0,23.0,10.0
2879,-2.0,24.0,-10.0
2880,-2.0,24.0,10.0
2881,-2.0,25.0,-10.0
2882,-2.0,25.0,10.0
2883,-1.0,-25.0,-10.0
2884,-1.0,-25.0,10.0
2885,-1.0,-24.0,-10.0
2886,-1.0,-24.0,10.0
2887,-1.0,-23.0,-10.0
2888,-1.0,-23.0,10.0
2889,-1.0,-22.0,-10.0
2890,-1.0,-22.0,10.0
2891,-1.0,-21.0,-10.0
2892,-1.0,-21.0,10.0
2893,-1.0,-20.0,-10.0
2894,-1.0,-20.0,10.0
2895,-1.0,-19.0,-10.0
2896,-1.0,-19.0,10.0
2897,-1.0,-18.0,-10.0
2898,-1.0,-18.0,10.0
2899,-1.0,-17.0,-10.0
2900,-1.0,-17.0,10.0
2901,-1.0,-16.0,-10.0
2902,-1.0,-16.0,10.0
2903,-1.0,-15.0,-10.0
2904,-1.0,-15.0,10.0
2905,-1.0,-14.0,-10.0
2906,-1.0,-14.0,10.0
2907,-1.0,-13.0,-10.0
2908,-1.0,-13.0,10.0
2909,-1.0,-12.0,-10.0
2910,-1.0,-12.0,10.0
2911,-1.0,-11.0,-10.0
2912,-1.0,-11.0,10.0
2913,-1.0,-10.0,-10.0
2914,-1.0,-10.0,10.0
2915,-1.0,-9.0,-10.0
2916,-1.0,-9.0,10.0
2917,-1.0,-8.0,-10.0
2918,-1.0,-8.0,10.0
2919,-1.0,-7.0,-10.0
2920,-1.0,-7.0,10.0
2921,-1.0,-6.0,-10.0
2922,-1.0,-6.0,10.0
2923,-1.0,-5.0,-10.0
2924,-1.0,-5.0,10.0
2925,-1.0,-4.0,-10.0
2926,-1.0,-4.0,10.0
2927,-1.0,-3.0,-10.0
2928,-1.0,-3.0,10.0
2929,-1.0,3.0,-10.0
2930,-1.0,3.0,10.0
2931,-1.0,4.0,-10.0
2932,-1.0,4.0,10.0
2933,-1.0,5.0,-10.0
2934,-1.0,5.0,10.0
2935,-1.0,6.0,-10.0
2936,-1.0,6.0,10.0
2937,-1.0,7.0,-10.0
2938,-1.0,7.0,10.0
2939,-1.0,8.0,-10.0
2940,-1.0,8.0,10.0
2941,-1.0,9.0,-10.0
2942,-1.0,9.0,10.0
2943,-1.0,10.0,-10.0
2944,-1.0,10.0,10.0
2945,-1.0,11.0,-10.0
2946,-1.0,11.0,10.0
2947,-1.0,12.0,-10.0
2948,-1.0,12.0,10.0
2949,-1.0,13.0,-10.0
2950,-1.0,13.0,10.0
2951,-1.0,14.0,-10.0
2952,-1.0,14.0,10.0
2953,-1.0,15.0,-10.0
2954,-1.0,15.0,10.0
2955,-1.0,16.0,-10.0
2956,-1.0,16.0,10.0
2957,-1.0,17.0,-10.0
2958,-1.0,17.0,10.0
2959,-1.0,18.0,-10.0
2960,-1.0,18.0,10.0
2961,-1.0,19.0,-10.0
2962,-1.0,19.0,10.0
2963,-1.0,20.0,-10.0
2964,-1.0,20.0,10.0
2965,-1.0,21.0,-10.0
2966,-1.0,21.0,10.0
2967,-1.0,22.0,-10.0
2968,-1.0,22.0,10.0
2969,-1.0,23.0,-10.0
2970,-1.0,23.0,10.0
2971,-1.0,24.0,-10.0
2972,-1.0,24.0,10.0
2973,-1.0,25.0,-10.0
2974,-1.0,25.0,10.0
2975,0.0,-25.0,-10.0
2976,0.0,-25.0,10.0
2977,0.0,-24.0,-10.0
2978,0.0,-24.0,10.0
2979,0.0,-23.0,-10.0
2980,0.0,-23.0,10.0
2981,0.0,-22.0,-10.0
2982,0.0,-22.0,10.0
2983,0.0,-21.0,-10.0
2984,0.0,-21.0,10.0
2985,0.0,-20.0,-10.0
2986,0.0,-20.0,10.0
2987,0.0,-19.0,-10.0
2988,0.0,-19.0,10.0
2989,0.0,-18.0,-10.0
2990,0.0,-18.0,10.0
2991,0.0,-17.0,-10.0
2992,0.0,-17.0,10.0
2993,0.0,-16.0,-10.0
2994,0.0,-16.0,10.0
2995,0.0,-15.0,-10.0
2996,0.0,-15.0,10.0
2997,0.0,-14.0,-10.0
2998,0.0,-14.0,10.0
2999,0.0,-13.0,-10.0
3000,0.0,-13.0,10.0
3001,0.0,-12.0,-10.0
3002,0.0,-12.0,10.0
3003,0.0,-11.0,-10.0
3004,0.0,-11.0,10.0
3005,0.0,-10.0,-10.0
3006,0.0,-10.0,10.0
3007,0.0,-9.0,-10.0
3008,0.0,-9.0,10.0
3009,0.0,-8.0,-10.0
3010,0.0,-8.0,10.0
3011,0.0,-7.0,-10.0
3012,0.0,-7.0,10.0
3013,0.0,-6.0,-10.0
3014,0.0,-6.0,10.0
3015,0.0,-5.0,-10.0
3016,0.0,-5.0,10.0
3017,0.0,-4.0,-10.0
3018,0.0,-4.0,10.0
3019,0.0,-3.0,-10.0
3020,0.0,-3.0,10.0
3021,0.0,3.0,-10.0
3022,0.0,3.0,10.0
3023,0.0,4.0,-10.0
3024,0.0,4.0,10.0
3025,0.0,5.0,-10.0
3026,0.0,5.0,10.0
3027,0.0,6.0,-10.0
3028,0.0,6.0,10.0
3029,0.0,7.0,-10.0
3030,0.0,7.0,10.0
3031,0.0,8.0,-10.0
3032,0.0,8.0,10.0
3033,0.0,9.0,-10.0
3034,0.0,9.0,10.0
3035,0.0,10.0,-10.0
3036,0.0,10.0,10.0
3037,0.0,11.0,-10.0
3038,0.0,11.0,10.0
3039,0.0,12.0,-10.0
3040,0.0,12.0,10.0
3041,0.0,13.0,-10.0
3042,0.0,13.0,10.0
3043,0.0,14.0,-10.0
3044,0.0,14.0,10.0
3045,0.0,15.0,-10.0
3046,0.0,15.0,10.0
3047,0.0,16.0,-10.0
3048,0.0,16.0,10.0
3049,0.0,17.0,-10.0
3050,0.0,17.0,10.0
3051,0.0,18.0,-10.0
3052,0.0,18.0,10.0
3053,0.0,19.0,-10.0
3054,0.0,19.0,10.0
3055,0.0,20.0,-10.0
3056,0.0,20.0,10.0
3057,0.0,21.0,-10.0
3058,0.0,21.0,10.0
3059,0.0,22.0,-10.0
3060,0.0,22.0,10.0
3061,0.0,23.0,-10.0
3062,0.0,23.0,10.0
3063,0.0,24.0,-10.0
3064,0.0,24.0,10.0
3065,0.0,25.0,-10.0
3066,0.0,25.0,10.0
3067,1.0,-25.0,-10.0
3068,1.0,-25.0,10.0
3069,1.0,-24.0,-10.0
3070,1.0,-24.0,10.0
3071,1.0,-23.0,-10.0
3072,1.0,-23.0,10.0
3073,1.0,-22.0,-10.0
3074,1.0,-22.0,10.0
3075,1.0,-21.0,-10.0
3076,1.0,-21.0,10.0
3077,1.0,-20.0,-10.0
3078,1.0,-20.0,10.0
3079,1.0,-19.0,-10.0
3080,1.0,-19.0,10.0
3081,1.0,-18.0,-10.0
3082,1.0,-18.0,10.0
3083,1.0,-17.0,-10.0
3084,1.0,-17.0,10.0
3085,1.0,-16.0,-10.0
3086,1.0,-16.0,10.0
3087,1.0,-15.0,-10.0
3088,1.0,-15.0,10.0
3089,1.0,-14.0,-10.0
3090,1.0,-14.0,10.0
3091,1.0,-13.0,-10.0
3092,1.0,-13.0,10.0
3093,1.0,-12.0,-10.0
3094,1.0,-12.0,10.0
3095,1.0,-11.0,-10.0
3096,1.0,-11.0,10.0
3097,1.0,-10.0,-10.0
3098,1.0,-10.0,10.0
3099,1.0,-9.0,-10.0
3100,1.0,-9.0,10.0
3101,1.0,-8.0,-10.0
3102,1.0,-8.0,10.0
3103,1.0,-7.0,-10.0
3104,1.0,-7.0,10.0
3105,1.0,-6.0,-10.0
3106,1.0,-6.0,10.0
3107,1.0,-5.0,-10.0
3108,1.0,-5.0,10.0
3109,1.0,-4.0,-10.0
3110,1.0,-4.0,10.0
3111,1.0,-3.0,-10.0
3112,1.0,-3.0,10.0
3113,1.0,3.0,-10.0
3114,1.0,3.0,10.0
3115,1.0,4.0,-10.0
3116,1.0,4.0,10.0
3117,1.0,5.0,-10.0
3118,1.0,5.0,10.0
3119,1.0,6.0,-10.0
3120,1.0,6.0,10.0
3121,1.0,7.0,-10.0
3122,1.0,7.0,10.0
3123,1.0,8.0,-10.0
3124,1.0,8.0,10.0
3125,1.0,9.0,-10.0
3126,1.0,9.0,10.0
3127,1.0,10.0,-10.0
3128,1.0,10.0,10.0
3129,1.0,11.0,-10.0
3130,1.0,11.0,10.0
3131,1.0,12.0,-10.0
3132,1.0,12.0,10.0
3133,1.0,13.0,-10.0
3134,1.0,13.0,10.0
3135,1.0,14.0,-10.0
3136,1.0,14.0,10.0
3137,1.0,15.0,-10.0
3138,1.0,15.0,10.0
3139,1.0,16.0,-10.0
3140,1.0,16.0,10.0
3141,1.0,17.0,-10.0
3142,1.0,17.0,10.0
3143,1.0,18.0,-10.0
3144,1.0,18.0,10.0
3145,1.0,19.0,-10.0
3146,1.0,19.0,10.0
3147,1.0,20.0,-10.0
3148,1.0,20.0,10.0
3149,1.0,21.0,-10.0
3150,1.0,21.0,10.0
3151,1.0,22.0,-10.0
3152,1.0,22.0,10.0
3153,1.0,23.0,-10.0
3154,1.0,23.0,10.0
3155,1.0,24.0,-10.0
3156,1.0,24.0,10.0
3157,1.0,25.0,-10.0
3158,1.0,25.0,10.0
3159,2.0,-25.0,-10.0
3160,2.0,-25.0,10.0
3161,2.0,-24.0,-10.0
3162,2.0,-24.0,10.0
3163,2.0,-23.0,-10.0
3164,2.0,-23.0,10.0
3165,2.0,-22.0,-10.0
3166,2.0,-22.0,10.0
3167,2.0,-21.0,-10.0
3168,2.0,-21.0,10.0
3169,2.0,-20.0,-10.0
3170,2.0,-20.0,10.0
3171,2.0,-19.0,-10.0
3172,2.0,-19.0,10.0
3173,2.0,-18.0,-10.0
3174,2.0,-18.0,10.0
3175,2.0,-17.0,-10.0
3176,2.0,-17.0,10.0
3177,2.0,-16.0,-10.0
3178,2.0,-16.0,10.0
3179,2.0,-15.0,-10.0
3180,2.0,-15.0,10.0
3181,2.0,-14.0,-10.0
3182,2.0,-14.0,10.0
3183,2.0,-13.0,-10.0
3184,2.0,-13.0,10.0
3185,2.0,-12.0,-10.0
3186,2.0,-12.0,10.0
3187,2.0,-11.0,-10.0
3188,2.0,-11.0,10.0
3189,2.0,-10.0,-10.0
3190,2.0,-10.0,10.0
3191,2.0,-9.0,-10.0
3192,2.0,-9.0,10.0
3193,2.0,-8.0,-10.0
3194,2.0,-8.0,10.0
3195,2.0,-7.0,-10.0
3196,2.0,-7.0,10.0
3197,2.0,-6.0,-10.0
3198,2.0,-6.0,10.0
3199,2.0,-5.0,-10.0
3200,2.0,-5.0,10.0
3201,2.0,-4.0,-10.0
3202,2.0,-4.0,10.0
3203,2.0,-3.0,-10.0
3204,2.0,-3.0,10.0
3205,2.0,-2.0,-10.0
3206,2.0,-2.0,10.0
3207,2.0,2.0,-10.0
3208,2.0,2.0,10.0
3209,2.0,3.0,-10.0
3210,2.0,3.0,10.0
3211,2.0,4.0,-10.0
3212,2.0,4.0,10.0
3213,2.0,5.0,-10.0
3214,2.0,5.0,10.0
3215,2.0,6.0,-10.0
3216,2.0,6.0,10.0
3217,2.0,7.0,-10.0
3218,2.0,7.0,10.0
3219,2.0,8.0,-10.0
3220,2.0,8.0,10.0
3221,2.0,9.0,-10.0
3222,2.0,9.0,10.0
3223,2.0,10.0,-10.0
3224,2.0,10.0,10.0
3225,2.0,11.0,-10.0
3226,2.0,11.0,10.0
3227,2.0,12.0,-10.0
3228,2.0,12.0,10.0
3229,2.0,13.0,-10.0
3230,2.0,13.0,10.0
3231,2.0,14.0,-10.0
3232,2.0,14.0,10.0
3233,2.0,15.0,-10.0
3234,2.0,15.0,10.0
3235,2.0,16.0,-10.0
3236,2.0,16.0,10.0
3237,2.0,17.0,-10.0
3238,2.0,17.0,10.0
3239,2.0,18.0,-10.0
3240,2.0,18.0,10.0
3241,2.0,19.0,-10.0
3242,2.0,19.0,10.0
3243,2.0,20.0,-10.0
3244,2.0,20.0,10.0
3245,2.0,21.0,-10.0
3246,2.0,21.0,10.0
3247,2.0,22.0,-10.0
3248,2.0,22.0,10.0
3249,2.0,23.0,-10.0
3250,2.0,23.0,10.0
3251,2.0,24.0,-10.0
3252,2.0,24.0,10.0
3253,2.0,25.0,-10.0
3254,2.0,25.0,10.0
3255,3.0,-25.0,-10.0
3256,3.0,-25.0,10.0
3257,3.0,-24.0,-10.0
3258,3.0,-24.0,10.0
3259,3.0,-23.0,-10.0
3260,3.0,-23.0,10.0
3261,3.0,-22.0,-10.0
3262,3.0,-22.0,10.0
3263,3.0,-21.0,-10.0
3264,3.0,-21.0,10.0
3265,3.0,-20.0,-10.0
3266,3.0,-20.0,10.0
3267,3.0,-19.0,-10.0
3268,3.0,-19.0,10.0
3269,3.0,-18.0,-10.0
3270,3.0,-18.0,10.0
3271,3.0,-17.0,-10.0
3272,3.0,-17.0,10.0
3273,3.0,-16.0,-10.0
3274,3.0,-16.0,10.0
3275,3.0,-15.0,-10.0
3276,3.0,-15.0,10.0
3277,3.0,-14.0,-10.0
3278,3.0,-14.0,10.0
3279,3.0,-13.0,-10.0
3280,3.0,-13.0,10.0
3281,3.0,-12.0,-10.0
3282,3.0,-12.0,10.0
3283,3.0,-11.0,-10.0
3284,3.0,-11.0,10.0
3285,3.0,-10.0,-10.0
3286,3.0,-10.0,10.0
3287,3.0,-9.0,-10.0
3288,3.0,-9.0,10.0
3289,3.0,-8.0,-10.0
3290,3.0,-8.0,10.0
3291,3.0,-7.0,-10.0
3292,3.0,-7.0,10.0
3293,3.0,-6.0,-10.0
3294,3.0,-6.0,10.0
3295,3.0,-5.0,-10.0
3296,3.0,-5.0,10.0
3297,3.0,-4.0,-10.0
3298,3.0,-4.0,10.0
3299,3.0,-3.0,-10.0
3300,3.0,-3.0,10.0
3301,3.0,-2.0,-10.0
3302,3.0,-2.0,10.0
3303,3.0,-1.0,-10.0
3304,3.0,-1.0,10.0
3305,3.0,0.0,-10.0
3306,3.0,0.0,10.0
3307,3.0,1.0,-10.0
3308,3.0,1.0,10.0
3309,3.0,2.0,-10.0
3310,3.0,2.0,10.0
3311,3.0,3.0,-10.0
3312,3.0,3.0,10.0
3313,3.0,4.0,-10.0
3314,3.0,4.0,10.0
3315,3.0,5.0,-10.0
3316,3.0,5.0,10.0
3317,3.0,6.0,-10.0
3318,3.0,6.0,10.0
3319,3.0,7.0,-10.0
3320,3.0,7.0,10.0
3321,3.0,8.0,-10.0
3322,3.0,8.0,10.0
3323,3.0,9.0,-10.0
3324,3.0,9.0,10.0
